학교ID,개방ID,시도명,시도교육청명,학교명,설립일자,소재지지번주소,소재지도로명주소,위도,경도,시군구별,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2009_해당지역예측학생수,2010_해당지역예측학생수,2011_해당지역예측학생수,2012_해당지역예측학생수,2013_해당지역예측학생수,2014_해당지역예측학생수,2015_해당지역예측학생수,2016_해당지역예측학생수,2017_해당지역예측학생수,2018_해당지역예측학생수,2019_해당지역예측학생수,2020_해당지역예측학생수,2021_해당지역예측학생수,2022_해당지역예측학생수,2023_해당지역예측학생수,2024_해당지역예측학생수,2025_해당지역예측학생수,2026_해당지역예측학생수,2027_해당지역예측학생수,2028_해당지역예측학생수,2029_해당지역예측학생수,2030_해당지역예측학생수,상관계수,2024_예측학생수,2025_예측학생수,2026_예측학생수,2027_예측학생수,2028_예측학생수,2029_예측학생수,2030_예측학생수
B000005162,2700800001,강원,강원특별자치도교육청,오덕초등학교,1960-04-06,강원특별자치도 철원군 동송읍 오덕리 517-1 번지,강원특별자치도 철원군 동송읍 오덕로 159,38.22299855,127.2321739,철원군,137.0,141.0,128.0,111.0,90.0,100.0,98.0,87.0,90.0,79.0,86.0,77.0,70.0,59.0,39.0,4191,3982,3715,3423,3113,2953,2801,2717,2691,2662,2639,2576,2560,2547,2460,2396,2295,2244,2153,2028,1919,1797,0.9149848249763827,65.10873118236732,60.49351971276188,58.16306639642646,54.00480655747502,48.29291117429996,43.31213840017131,37.737328506192455
B000004919,2701026380,강원,강원특별자치도교육청,경포초등학교,2003-10-08,강원특별자치도 강릉시 교동 1797번지,강원특별자치도 강릉시 솔올로 90,37.77000657,128.8798576,강릉시,1172.0,1148.0,1095.0,1002.0,913.0,849.0,772.0,763.0,734.0,747.0,836.0,520.0,469.0,455.0,425.0,15873,15217,14515,13637,12479,11873,11310,10841,10397,10272,10161,9702,9360,9108,8703,8116,7516,7020,6672,6162,5819,5561,0.9505202471696425,440.0410282441745,378.5489816401205,327.7155564474358,292.05016941708436,239.78192980363838,204.62897649498746,178.1873964552442
B000004980,2945361673,강원,강원특별자치도교육청,소야초등학교,2002-10-04,강원특별자치도 속초시 노학동 1-36,강원특별자치도 속초시 배움터길 42,38.19964843,128.5667195,속초시,787.0,691.0,611.0,578.0,509.0,471.0,437.0,403.0,399.0,393.0,374.0,360.0,346.0,345.0,317.0,6800,6397,5990,5525,4946,4620,4283,4033,3950,3936,3946,3840,3828,3862,3679,3395,3166,2984,2790,2525,2377,2302,0.9907591661870061,302.12072399983,271.65443254816864,247.4410480756692,221.6311767148731,186.37542459832173,166.6854196426629,156.70737659080874
B000005051,3036984324,강원,강원특별자치도교육청,창촌초등학교,1929-04-01,강원특별자치도 홍천군 내면 창촌리 1624-5 번지,강원특별자치도 홍천군 내면 구룡령로 5198,37.76852978,128.3886481,홍천군,98.0,104.0,95.0,75.0,65.0,67.0,71.0,60.0,60.0,62.0,48.0,43.0,39.0,42.0,38.0,5274,4932,4668,4314,3918,3756,3578,3443,3317,3185,3160,2945,2825,2770,2681,2596,2464,2352,2219,2010,1864,1763,0.9654184862975342,37.78964517799183,34.452067612746276,31.620183617992474,28.25732137422233,22.972823562583535,19.28126049799375,16.72750796701041
B000005174,3172460019,강원,강원특별자치도교육청,산양초등학교,1959-04-15,강원특별자치도 화천군 상서면 산양리 707 번지,강원특별자치도 화천군 상서면 영서로 7778,38.21257979,127.6631402,화천군,84.0,78.0,85.0,41.0,32.0,25.0,23.0,16.0,21.0,19.0,19.0,20.0,25.0,35.0,40.0,2317,2211,2115,1950,1841,1753,1677,1627,1584,1565,1578,1523,1512,1529,1507,1450,1375,1332,1234,1105,1039,976,0.8829946807297689,13.61292627487245,7.68420674617262,4.285074216384729,-3.461785967783044,-13.659183557146747,-18.87645674240258,-23.856581146510436
B000005030,3226394951,강원,강원특별자치도교육청,석화초등학교,1962-06-13,강원특별자치도 홍천군 홍천읍 갈마곡리 431,강원특별자치도 홍천군 홍천읍 석화안길1길 12,37.69725595,127.8928843,홍천군,648.0,592.0,535.0,474.0,395.0,338.0,294.0,272.0,272.0,266.0,282.0,291.0,297.0,317.0,323.0,5274,4932,4668,4314,3918,3756,3578,3443,3317,3185,3160,2945,2825,2770,2681,2596,2464,2352,2219,2010,1864,1763,0.9175421232007072,222.456848681983,203.6139673721338,187.62606807892837,168.640437668247,138.80587559431905,117.96450687281913,103.54684768876785
B000005022,3237437605,강원,강원특별자치도교육청,흥전초등학교,1964-03-14,강원특별자치도 삼척시 도계읍 흥전리 60-9 번지,강원특별자치도 삼척시 도계읍 흥전안길 137,37.21385827,129.0431938,삼척시,106.0,97.0,77.0,66.0,60.0,58.0,49.0,42.0,40.0,36.0,34.0,31.0,30.0,25.0,25.0,4947,4688,4384,3958,3530,3340,3143,3015,2936,2912,2928,2841,2792,2748,2651,2515,2334,2264,2204,2070,1984,1923,0.9852380501074403,22.610038480373305,16.56864594325637,14.23219579078021,12.22952423151493,7.756891082489119,4.886395180875553,2.85034576228918
B000005071,3244607150,강원,강원특별자치도교육청,우천초등학교,1930-04-01,강원특별자치도 횡성군 우천면 우항리 628 번지,강원특별자치도 횡성군 우천면 수남로 319,37.46116506,128.0615769,횡성군,154.0,138.0,126.0,119.0,106.0,84.0,82.0,68.0,71.0,65.0,71.0,64.0,61.0,77.0,63.0,2731,2495,2314,2111,1980,1924,1829,1759,1712,1671,1649,1530,1455,1429,1357,1284,1172,1147,1099,1019,936,894,0.9539859142854428,47.945564361883726,39.824513029620846,38.01177835724074,34.531327786270936,28.7305768346546,22.71229772235263,19.666903472754058
B000004933,3281801879,강원,강원특별자치도교육청,신영초등학교,1966-03-21,강원특별자치도 강릉시 주문진읍 향호리 1187-7,강원특별자치도 강릉시 주문진읍 주문북로 160,37.90706843,128.8232652,강릉시,75.0,58.0,61.0,55.0,52.0,46.0,48.0,45.0,34.0,30.0,34.0,36.0,32.0,31.0,40.0,15873,15217,14515,13637,12479,11873,11310,10841,10397,10272,10161,9702,9360,9108,8703,8116,7516,7020,6672,6162,5819,5561,0.927085745147603,26.84832353317919,23.665738861534813,21.034802199642137,19.188903090088395,16.48370611919068,14.664328548567312,13.295817139760231
B000005197,3301814377,강원,강원특별자치도교육청,인제남초등학교,1965-04-01,강원특별자치도 인제군 인제읍 남북리 210번지,강원특별자치도 인제군 인제읍 인제로156번길 34,38.06409774,128.1706146,인제군,364.0,331.0,322.0,292.0,259.0,261.0,242.0,236.0,216.0,204.0,208.0,211.0,206.0,244.0,246.0,2767,2637,2529,2356,2224,2240,2270,2276,2294,2271,2262,2162,2112,2134,2083,2058,1946,1863,1763,1614,1490,1392,0.8575048004590243,201.05201372969424,176.35582559675754,158.0541861768134,136.0040182009771,103.14926791698099,75.80705962694401,54.19789501062439
B000005226,3343312978,강원,강원특별자치도교육청,대진초등학교명파분교장,1959-04-25,강원특별자치도 고성군 현내면 명파리 264 번지,강원특별자치도 고성군 현내면 금강산로 840,38.54210112,128.4010222,강원특별자치도 고성군,19.0,17.0,13.0,12.0,9.0,9.0,12.0,11.0,12.0,7.0,4.0,6.0,6.0,6.0,1.0,2262,2082,1916,1766,1598,1486,1425,1346,1257,1226,1172,1121,1081,1041,1018,940,856,821,761,706,668,620,0.8914188758461488,4.001193766279849,3.084668385678654,2.7027828104281575,2.048121824284447,1.4480159203193796,1.0333972957616968,0.5096685068467286
B000004928,3441589653,강원,강원특별자치도교육청,강릉초등학교,1896-09-17,강원특별자치도 강릉시 홍제동 38,강원특별자치도 강릉시 토성로 103,37.75367806,128.887751,강릉시,1040.0,988.0,880.0,757.0,667.0,631.0,559.0,546.0,534.0,565.0,554.0,510.0,498.0,482.0,476.0,15873,15217,14515,13637,12479,11873,11310,10841,10397,10272,10161,9702,9360,9108,8703,8116,7516,7020,6672,6162,5819,5561,0.9736473215123944,375.085766389584,327.9667886203076,289.0151003310391,261.68609322485884,221.6349621209739,194.6986131628709,174.43745272208207
B000004875,3529679834,강원,강원특별자치도교육청,구곡초등학교,2007-05-07,강원특별자치도 원주시 단구동 982-1,강원특별자치도 원주시 늘품로 64,37.32488379,127.952479,원주시,1165.0,1193.0,1187.0,1125.0,1084.0,1058.0,1022.0,1017.0,1005.0,1062.0,1027.0,927.0,816.0,739.0,688.0,21266,20620,19692,18727,17843,17562,17366,17226,17344,17569,17725,17153,16782,16521,16050,15398,14460,14060,13627,13057,12660,12303,0.8175710644501364,789.7910866153464,710.1177990770867,676.1419834957395,639.363163128931,590.9476259255108,557.2266289610237,526.9032135546712
B000004833,3554268717,강원,강원특별자치도교육청,봄내초등학교,2000-03-01,강원특별자치도 춘천시 석사동 815 번지,강원특별자치도 춘천시 퇴계로 220-10,37.85564001,127.7419242,춘천시,1714.0,1580.0,1462.0,1372.0,1240.0,1131.0,1047.0,1000.0,970.0,935.0,916.0,909.0,673.0,601.0,548.0,18262,17364,16391,15453,14274,13761,13431,13141,13168,13407,13633,13454,13276,13220,12937,12275,11675,11214,10764,10194,9710,9298,0.9010585875068642,692.537228955395,582.1895322567946,497.405718626703,414.6449461027528,309.81463423908235,220.80082556887783,145.02874050250557
B000005113,3585561513,강원,강원특별자치도교육청,대화초등학교,1920-10-08,강원특별자치도 평창군 대화면 대화리 971 번지,강원특별자치도 평창군 대화면 대화중앙로 92-9,37.49794605,128.4567574,평창군,236.0,213.0,199.0,177.0,153.0,148.0,138.0,123.0,106.0,117.0,113.0,102.0,101.0,102.0,101.0,2962,2737,2506,2291,2063,1981,1886,1808,1738,1676,1646,1570,1466,1418,1329,1285,1168,1067,974,872,782,689,0.9870332091092685,82.87563174375323,72.30164007983636,63.17366436995941,54.76869663710242,45.55034493009798,37.416505188623475,29.01153745576648
B000004974,3626116514,강원,강원특별자치도교육청,황지중앙초등학교,1964-03-14,강원특별자치도 태백시 황지동 274-10,강원특별자치도 태백시 태백로 810,37.1803949,128.9841425,태백시,472.0,460.0,447.0,436.0,430.0,475.0,463.0,462.0,465.0,474.0,467.0,420.0,379.0,337.0,308.0,3336,3187,3038,2901,2775,2795,2772,2757,2776,2751,2721,2560,2422,2270,2039,1879,1688,1526,1351,1182,1067,916,0.8208851380336327,321.7139934178905,297.0268537463656,276.0880232396272,253.46891621074315,231.62532142284942,216.76133680386846,197.24427873894564
B000004884,3672209739,강원,강원특별자치도교육청,태장초등학교,1953-04-13,강원특별자치도 원주시 태장동 1002 번지,강원특별자치도 원주시 현충로 260,37.37621832,127.9514457,원주시,1079.0,1059.0,1022.0,967.0,883.0,918.0,938.0,891.0,856.0,862.0,820.0,719.0,683.0,629.0,572.0,21266,20620,19692,18727,17843,17562,17366,17226,17344,17569,17725,17153,16782,16521,16050,15398,14460,14060,13627,13057,12660,12303,0.8618277906481473,633.4109046001873,550.599994623179,515.2861737374614,477.0589626286718,426.7367678665238,391.68780063744896,360.17021549694584
B000005083,3701457619,강원,강원특별자치도교육청,강림초등학교,1933-10-02,강원특별자치도 횡성군 강림면 강림리 1562 번지,강원특별자치도 횡성군 강림면 태종로강림4길 11,37.35840671,128.1200151,횡성군,52.0,46.0,51.0,44.0,50.0,48.0,39.0,35.0,30.0,32.0,27.0,23.0,25.0,35.0,28.0,2731,2495,2314,2111,1980,1924,1829,1759,1712,1671,1649,1530,1455,1429,1357,1284,1172,1147,1099,1019,936,894,0.8423144369796022,25.387829452951557,23.012921955940115,22.482808675357205,21.464991176638016,19.7686286787727,18.008652587237435,17.118062275858144
B000005096,3731924295,강원,강원특별자치도교육청,주천초등학교,1919-11-01,강원특별자치도 영월군 주천면 주천리 1382 번지,강원특별자치도 영월군 주천면 주천로 89,37.27120713,128.2682992,영월군,174.0,164.0,140.0,126.0,105.0,106.0,105.0,91.0,91.0,86.0,79.0,62.0,66.0,62.0,61.0,2789,2519,2362,2124,1922,1802,1699,1627,1519,1472,1419,1320,1246,1184,1114,1022,947,886,837,762,694,653,0.9896767550646244,50.751399151938486,45.490491110219054,41.211619236287255,37.77449264903056,32.51358460731113,27.74369464948552,24.867731586678893
B000005194,3845070600,강원,강원특별자치도교육청,방산초등학교,1918-04-01,강원특별자치도 양구군 방산면 현리 50-4번지,강원특별자치도 양구군 방산면 평화로 5121-7,38.20935773,127.9435152,양구군,90.0,88.0,71.0,64.0,63.0,43.0,43.0,28.0,32.0,23.0,22.0,24.0,20.0,20.0,16.0,1890,1803,1724,1634,1493,1444,1374,1299,1242,1247,1258,1231,1242,1286,1289,1266,1203,1180,1131,1064,1004,931,0.9692894196585121,25.09172866999171,18.17797505812723,15.653906279192569,10.276542358853533,2.923820263696072,-3.660706985698667,-11.671881805795607
B000004830,3860784053,강원,강원특별자치도교육청,신남초등학교,1934-10-10,강원특별자치도 춘천시 칠전동 149 번지,강원특별자치도 춘천시 칠전서길 37,37.84209461,127.711758,춘천시,530.0,491.0,461.0,435.0,386.0,402.0,368.0,351.0,373.0,352.0,335.0,312.0,312.0,294.0,262.0,18262,17364,16391,15453,14274,13761,13431,13141,13168,13407,13633,13454,13276,13220,12937,12275,11675,11214,10764,10194,9710,9298,0.9184607413868418,293.4632949084459,269.0734876541544,250.33398574710714,232.04163030638853,208.8713134148116,189.19686889634983,172.44920124840303
B000005023,3884926080,강원,강원특별자치도교육청,하장초등학교,1936-06-30,강원특별자치도 삼척시 하장면 광동리 76-1 번지,강원특별자치도 삼척시 하장면 하장길 84,37.34777333,128.9443039,삼척시,38.0,38.0,31.0,28.0,22.0,15.0,14.0,10.0,13.0,15.0,16.0,14.0,15.0,18.0,12.0,4947,4688,4384,3958,3530,3340,3143,3015,2936,2912,2928,2841,2792,2748,2651,2515,2334,2264,2204,2070,1984,1923,0.9533124033965003,9.615265102573332,7.474865099019436,6.647086092120141,5.937561229063601,4.352955701570661,3.3359700645229537,2.6146197870821375
B000004868,3925336241,강원,강원특별자치도교육청,명륜초등학교,1955-06-05,강원특별자치도 원주시 개운동 389 번지,강원특별자치도 원주시 행구로 25,37.34202301,127.9592728,원주시,1186.0,1016.0,1031.0,931.0,845.0,808.0,742.0,723.0,660.0,629.0,558.0,462.0,450.0,414.0,383.0,21266,20620,19692,18727,17843,17562,17366,17226,17344,17569,17725,17153,16782,16521,16050,15398,14460,14060,13627,13057,12660,12303,0.9100656614298439,334.96361664414235,193.236152411454,132.79800135273808,67.37370283167866,-18.750662426991312,-78.7355273527669,-132.67657717267048
B000004838,3949479341,강원,강원특별자치도교육청,남부초등학교,1996-09-01,강원특별자치도 춘천시 퇴계동 915 번지,강원특별자치도 춘천시 춘주로 159,37.8590161,127.7261391,춘천시,1459.0,1377.0,1297.0,1278.0,1183.0,1079.0,1068.0,1018.0,1004.0,980.0,997.0,1054.0,784.0,736.0,657.0,18262,17364,16391,15453,14274,13761,13431,13141,13168,13407,13633,13454,13276,13220,12937,12275,11675,11214,10764,10194,9710,9298,0.8582246255467114,824.9090632680802,755.3880650850908,701.9727648144938,649.8320161772515,583.7870679034115,527.7067960357999,479.9690439501471
B000004878,4006244003,강원,강원특별자치도교육청,서원주초등학교,2000-09-01,강원특별자치도 원주시 명륜동 844 번지,강원특별자치도 원주시 남원로469번길 61,37.32716911,127.939871,원주시,1551.0,1412.0,1309.0,1228.0,1143.0,1044.0,1002.0,940.0,887.0,849.0,803.0,733.0,668.0,652.0,710.0,21266,20620,19692,18727,17843,17562,17366,17226,17344,17569,17725,17153,16782,16521,16050,15398,14460,14060,13627,13057,12660,12303,0.9339199187550461,542.6076740200629,377.0294427450417,306.42038889641844,229.98608810528367,129.36818637099577,59.28870042623748,-3.729880133658753
B000005111,4161436617,강원,강원특별자치도교육청,평창초등학교,1912-03-06,강원특별자치도 평창군 평창읍 하리 94 번지,강원특별자치도 평창군 평창읍 송학로 71,37.3701109,128.392364,평창군,502.0,458.0,452.0,414.0,400.0,383.0,402.0,383.0,387.0,361.0,369.0,343.0,316.0,292.0,264.0,2962,2737,2506,2291,2063,1981,1886,1808,1738,1676,1646,1570,1466,1418,1329,1285,1168,1067,974,872,782,689,0.9459132107321994,302.44588589716244,288.2498575100496,275.9951663382684,264.71114377415313,252.33511902641374,241.41509719017307,230.13107462605774
B000005131,4307862162,강원,강원특별자치도교육청,정선초등학교,1912-06-01,강원특별자치도 정선군 정선읍 306 번지,강원특별자치도 정선군 정선읍 비봉로 15,37.38121807,128.659662,정선군,657.0,632.0,593.0,557.0,520.0,486.0,456.0,452.0,458.0,421.0,438.0,406.0,394.0,366.0,317.0,2631,2455,2278,2085,1907,1838,1727,1728,1701,1659,1661,1547,1531,1442,1347,1241,1111,1053,945,877,791,737,0.987615349696934,322.8801917240576,289.22477521003754,274.20928168839777,246.24939719982717,228.64502548480127,206.38067302168025,192.40073077739495
B000005169,4414580821,강원,강원특별자치도교육청,와수초등학교,1955-08-06,강원특별자치도 철원군 서면 와수리 1137-2,강원특별자치도 철원군 서면 와수로 119,38.23572423,127.4351403,철원군,383.0,342.0,302.0,271.0,250.0,230.0,208.0,206.0,192.0,190.0,171.0,160.0,172.0,159.0,165.0,4191,3982,3715,3423,3113,2953,2801,2717,2691,2662,2639,2576,2560,2547,2460,2396,2295,2244,2153,2028,1919,1797,0.9905038079651376,152.1688801826913,139.74147132425097,133.46624506899892,122.26927273119625,106.88881622322555,93.47705814827506,78.46573259649566
B000004981,4452240645,강원,강원특별자치도교육청,청대초등학교,1997-04-01,강원특별자치도 속초시 조양동 551-1 번지,강원특별자치도 속초시 소평로 175,38.19113174,128.5765618,속초시,1081.0,1017.0,957.0,902.0,843.0,799.0,743.0,710.0,658.0,634.0,612.0,621.0,701.0,723.0,746.0,6800,6397,5990,5525,4946,4620,4283,4033,3950,3936,3946,3840,3828,3862,3679,3395,3166,2984,2790,2525,2377,2302,0.9576712653964867,614.42497153046,583.4515229578853,558.8350703805554,532.5955549959289,496.7529180014648,476.7351433781415,466.5910008325385
B000005070,4528341889,강원,강원특별자치도교육청,횡성초등학교,1911-11-03,강원특별자치도 횡성군 횡성읍 읍하리 176-1,강원특별자치도 횡성군 횡성읍 교항북로 35,37.48745216,127.979699,횡성군,669.0,625.0,625.0,614.0,571.0,546.0,542.0,521.0,486.0,478.0,501.0,483.0,462.0,467.0,454.0,2731,2495,2314,2111,1980,1924,1829,1759,1712,1671,1649,1530,1455,1429,1357,1284,1172,1147,1099,1019,936,894,0.9726970373396816,438.83033068568966,419.9847119373543,415.7781006096008,407.70140686031425,394.2402506115032,380.27430100336176,373.20719397273604
B000005140,4621675252,강원,강원특별자치도교육청,여량초등학교,1933-03-05,강원특별자치도 정선군 여량면 여량리 127번지,강원특별자치도 정선군 여량면 서동로 2950,37.47134571,128.7277245,정선군,88.0,93.0,80.0,68.0,66.0,52.0,45.0,45.0,47.0,47.0,44.0,43.0,40.0,39.0,30.0,2631,2455,2278,2085,1907,1838,1727,1728,1701,1659,1661,1547,1531,1442,1347,1241,1111,1053,945,877,791,737,0.9766483122055035,25.280212336463293,18.755488514013557,15.84445788553598,10.423918094577736,7.0109856336040295,2.694629874137277,-0.015640021341845056
B000004929,4628739118,강원,강원특별자치도교육청,한솔초등학교,1995-07-15,강원특별자치도 강릉시 포남동 1296 번지,강원특별자치도 강릉시 하평2길 45,37.77444621,128.9141358,강릉시,782.0,775.0,737.0,696.0,645.0,615.0,637.0,606.0,583.0,549.0,519.0,481.0,442.0,372.0,335.0,15873,15217,14515,13637,12479,11873,11310,10841,10397,10272,10161,9702,9360,9108,8703,8116,7516,7020,6672,6162,5819,5561,0.9403506916087179,391.7413986750405,358.1155107674704,330.31811009721247,310.81509511082186,282.23309038938726,263.01029113555967,248.55115933530453
B000005193,4645737886,강원,강원특별자치도교육청,임당초등학교,1921-03-25,강원특별자치도 양구군 동면 임당리 564 번지,강원특별자치도 양구군 동면 금강산로 1673,38.20110769,128.0421702,양구군,78.0,81.0,75.0,85.0,88.0,53.0,61.0,49.0,42.0,30.0,29.0,38.0,40.0,49.0,52.0,1890,1803,1724,1634,1493,1444,1374,1299,1242,1247,1258,1231,1242,1286,1289,1266,1203,1180,1131,1064,1004,931,0.8438135785684246,44.34617235781062,39.62481504967236,37.90114492130443,34.228978126085785,29.207852099970488,24.71132133031501,19.240542227234165
B000005191,4677632033,강원,강원특별자치도교육청,용하초등학교,1931-03-31,강원특별자치도 양구군 국토정중앙면 용하리 406 번지,강원특별자치도 양구군 국토정중앙면 정중앙로 624-7,38.10953368,128.0360735,양구군,97.0,90.0,80.0,78.0,63.0,57.0,56.0,54.0,49.0,52.0,49.0,41.0,36.0,37.0,48.0,1890,1803,1724,1634,1493,1444,1374,1299,1242,1247,1258,1231,1242,1286,1289,1266,1203,1180,1131,1064,1004,931,0.9657349262426075,45.91998712807068,40.856478545761995,39.00789604745882,35.06961159455208,29.684610403842846,24.862221277834585,18.99498117452452
B000005069,4754929542,강원,강원특별자치도교육청,성북초등학교,1968-03-01,강원특별자치도 횡성군 횡성읍 읍상리 82번지,강원특별자치도 횡성군 횡성읍 성북로 10,37.49023468,127.9918713,횡성군,610.0,646.0,607.0,547.0,526.0,544.0,526.0,504.0,500.0,506.0,501.0,458.0,412.0,408.0,396.0,2731,2495,2314,2111,1980,1924,1829,1759,1712,1671,1649,1530,1455,1429,1357,1284,1172,1147,1099,1019,936,894,0.9408855505473894,412.6328922131112,393.2719963943254,388.95036786334646,380.65284108386686,366.8236297847342,352.47582306188394,345.2154871298393
B000005229,4761960685,강원,강원특별자치도교육청,인흥초등학교,1940-11-15,강원특별자치도 고성군 토성면 인흥리 180번지,강원특별자치도 고성군 토성면 인흥1길 26,38.23702574,128.5511905,강원특별자치도 고성군,78.0,74.0,69.0,66.0,58.0,52.0,45.0,46.0,55.0,53.0,52.0,52.0,53.0,53.0,56.0,2262,2082,1916,1766,1598,1486,1425,1346,1257,1226,1172,1121,1081,1041,1018,940,856,821,761,706,668,620,0.8410298689117568,46.727703862525345,44.96973411675191,44.23724672267965,42.981554047127204,41.83050242787079,41.03523040002091,40.030676259578954
B000004975,4809579551,강원,강원특별자치도교육청,태서초등학교,1982-04-10,강원특별자치도 태백시 황지동 274-724 번지,강원특별자치도 태백시 태백로 802,37.18003577,128.9824439,태백시,143.0,132.0,116.0,73.0,60.0,60.0,65.0,61.0,67.0,75.0,72.0,67.0,60.0,53.0,43.0,3336,3187,3038,2901,2775,2795,2772,2757,2776,2751,2721,2560,2422,2270,2039,1879,1688,1526,1351,1182,1067,916,0.8438383040179599,11.593550880897794,-2.7975816569440894,-15.003673128830911,-28.189265768214824,-40.922780945677005,-49.58759896584358,-60.96488175754057
B000005154,4988195359,강원,강원특별자치도교육청,신철원초등학교,1954-06-30,강원특별자치도 철원군 갈말읍 지포리 7 번지,강원특별자치도 철원군 갈말읍 명성로139번안길 45,38.14752189,127.3055544,철원군,681.0,696.0,656.0,604.0,580.0,524.0,476.0,463.0,417.0,398.0,383.0,378.0,378.0,397.0,386.0,4191,3982,3715,3423,3113,2953,2801,2717,2691,2662,2639,2576,2560,2547,2460,2396,2295,2244,2153,2028,1919,1797,0.9625980327578533,370.615480623303,349.97361628274234,339.55049666523155,320.95238126928086,295.40551946165635,273.1286559654078,248.19491884116627
B000004879,5015151560,강원,강원특별자치도교육청,치악초등학교,1992-03-12,강원특별자치도 원주시 명륜동 709,강원특별자치도 원주시 한지공원길 77,37.33161621,127.9394333,원주시,857.0,753.0,663.0,593.0,526.0,468.0,411.0,375.0,334.0,295.0,272.0,230.0,229.0,322.0,356.0,21266,20620,19692,18727,17843,17562,17366,17226,17344,17569,17725,17153,16782,16521,16050,15398,14460,14060,13627,13057,12660,12303,0.9067186200350972,142.11777367244554,31.139633418035146,-16.18579952627624,-67.41558068849349,-134.85432263413713,-181.82481483136644,-224.06276373416426
B000005218,5480284690,강원,강원특별자치도교육청,거성초등학교,1969-03-08,강원특별자치도 고성군 거진읍 거진리 180 번지,강원특별자치도 고성군 거진읍 거성길 38,38.45258108,128.4571606,강원특별자치도 고성군,106.0,91.0,87.0,77.0,65.0,57.0,59.0,53.0,49.0,54.0,49.0,50.0,43.0,41.0,27.0,2262,2082,1916,1766,1598,1486,1425,1346,1257,1226,1172,1121,1081,1041,1018,940,856,821,761,706,668,620,0.9780910654219092,33.528850854860714,29.108213213847918,27.26628086342592,24.108682548416773,21.214217426325064,19.21440516015261,16.688326508145295
B000005158,5499890565,강원,강원특별자치도교육청,서면초등학교,1954-12-07,강원특별자치도 철원군 서면 자등리 686-2 번지,강원특별자치도 철원군 서면 자등로 634,38.16847615,127.4169341,철원군,122.0,115.0,105.0,115.0,95.0,94.0,93.0,96.0,92.0,78.0,71.0,57.0,59.0,50.0,55.0,4191,3982,3715,3423,3113,2953,2801,2717,2691,2662,2639,2576,2560,2547,2460,2396,2295,2244,2153,2028,1919,1797,0.8472904694290112,64.91701817662707,61.325410094953796,59.511825816089086,56.27582249497752,51.83076298795615,47.95467109783351,43.616293018980656
B000005137,5704518437,강원,강원특별자치도교육청,함백초등학교,1943-10-05,강원특별자치도 정선군 신동읍 조동리 193,강원특별자치도 정선군 신동읍 조동6길 17-12,37.21635745,128.6732065,정선군,116.0,99.0,97.0,78.0,67.0,62.0,56.0,54.0,61.0,52.0,54.0,53.0,49.0,48.0,42.0,2631,2455,2278,2085,1907,1838,1727,1728,1701,1659,1661,1547,1531,1442,1347,1241,1111,1053,945,877,791,737,0.9838974282950265,31.63952160368612,24.158807316215587,20.821257864882583,14.606510610676295,10.69352159876864,5.7447413778265926,2.637367750723456
B000004829,5849356651,강원,강원특별자치도교육청,호반초등학교,1991-04-10,강원특별자치도 춘천시 후평동 15 번지,강원특별자치도 춘천시 후만로126번길 35,37.87432976,127.7609773,춘천시,731.0,630.0,567.0,489.0,398.0,358.0,326.0,293.0,279.0,280.0,303.0,288.0,289.0,276.0,252.0,18262,17364,16391,15453,14274,13761,13431,13141,13168,13407,13633,13454,13276,13220,12937,12275,11675,11214,10764,10194,9710,9298,0.9944269317753124,202.69837373879432,150.16142535889128,109.79553668699907,70.39282540207171,20.482724441163782,-21.89708058529129,-57.97245180615812
B000005210,5854797780,강원,강원특별자치도교육청,기린초등학교,1923-03-01,강원특별자치도 인제군 기린면 현리 433-1 번지,강원특별자치도 인제군 기린면 기린로 76,37.95832485,128.3194073,인제군,356.0,313.0,307.0,281.0,260.0,278.0,243.0,219.0,223.0,221.0,199.0,193.0,183.0,189.0,167.0,2767,2637,2529,2356,2224,2240,2270,2276,2294,2271,2262,2162,2112,2134,2083,2058,1946,1863,1763,1614,1490,1392,0.9064831519973037,177.62062082819637,148.69578575783873,127.26041691105587,101.43467131252225,62.95431037070722,30.930385828525573,5.621155141962674
